2014-03-18 08:16:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:29:05, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:29:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:30:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:31:41, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:31:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:31:45, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:31:47, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:31:53, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:31:55, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:04, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:10, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:16, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:22, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:33, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:39, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:32:54, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:32:57, 040317, 5.173.251.247, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-19 22:33:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:35:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:36:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:38:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:39:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:40:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:41:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:42:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:43:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:44:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:45:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:46:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:48:44, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:49:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:50:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:51:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:52:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:54:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:55:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:56:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:57:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:58:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 22:59:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:00:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:01:46, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:02:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:03:44, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:04:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:05:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:06:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:07:44, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:08:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:09:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:10:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:11:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:12:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:13:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:14:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:15:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:16:45, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:17:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:18:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:19:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:20:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:21:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:22:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:23:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:24:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:25:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:26:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:27:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:28:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:29:45, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:30:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:31:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:32:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:33:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:35:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:36:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:38:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:39:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:40:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:41:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:42:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:43:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:44:45, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:45:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:47:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:48:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:49:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:50:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:51:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:52:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:54:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:55:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:56:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:57:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:58:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-19 23:59:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:00:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:01:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:02:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:03:45, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:04:45, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:05:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:06:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:07:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:08:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:09:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:10:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:11:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:12:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:13:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:14:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:15:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:16:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:17:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:18:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:19:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:20:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:21:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:22:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:23:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:24:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:25:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:26:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:27:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:28:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:29:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:30:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:31:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:33:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:34:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:35:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:36:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:38:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:39:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:40:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:41:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:42:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:43:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:44:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:45:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:48:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:49:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:50:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:51:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:52:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:53:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:54:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:55:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:56:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:57:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:58:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 00:59:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:00:45, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:01:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:02:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:03:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:04:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:05:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:06:46, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:07:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:08:43, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:09:44, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:10:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:11:44, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:12:44, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:13:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:14:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:15:44, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:16:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:17:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:18:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:19:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:20:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:21:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:22:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:23:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:24:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:25:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:26:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:27:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:28:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:29:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:30:44, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:31:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:32:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:33:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:34:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:35:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:36:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:37:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:38:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:39:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:40:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:41:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:42:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:43:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:44:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:45:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:46:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:47:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:48:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:49:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-20 01:50:43, 040317, 72.46.140.106, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
